Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/KL,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep
-0.3202902387332651,0.0,1000.0,1,20000,0.0060838358476758,0.006548557875182622,0.004513006201636782,-0.010039069689810276,105.78837895393372,21.174824714660645,126.96327710151672,-1.7166136956348055e-08,-9.536742923144104e-11,1.9490667581558228,0.2903813421726227,0.005264725536108017,0.0469992496073246,0.14898480474948883,1.0
-0.42349866532555824,0.0,1000.0,2,40000,0.008271743543446064,0.0006782855402165134,0.0006448623059898805,-0.026094499975442886,90.6928915977478,21.241572856903076,111.93446922302246,3.051757735406113e-09,-3.8146971692576415e-10,0.7646693587303162,0.19224880635738373,0.03420443832874298,0.180548295378685,0.25141429901123047,1.0
-0.35492259752369965,0.0,1000.0,3,60000,0.007548707537353039,0.0005511925666990458,0.00038998868647491215,-0.020018992945551872,90.39243078231812,22.24198079109192,112.63442277908325,-1.3732909920349812e-08,3.8146971692576415e-10,1.005964994430542,0.2168552279472351,0.019763506948947906,0.13567914068698883,0.21556934714317322,1.0
-0.24487781581973725,0.0,1000.0,4,80000,0.00881984643638134,0.00044572497934924595,0.0001672116032420438,-0.02392139472067356,90.50659894943237,22.262654304504395,112.76926445960999,-1.2969969986897922e-08,-1.788139358804841e-10,0.8472695350646973,0.17882876098155975,0.027860356494784355,0.2246338576078415,0.21106477081775665,1.0
-0.1638103256904636,0.0,1000.0,5,100000,0.009141532704234123,0.0004385683800473477,9.993779520091903e-05,-0.026543650776147842,94.47166800498962,18.95502734184265,113.42670440673828,3.051757735406113e-09,-1.5199183578396003e-10,0.7674984931945801,0.16651655733585358,0.0339527390897274,0.23707738518714905,0.2169601023197174,1.0
-0.05730838089800453,0.0,1000.0,6,120000,0.008175711147487164,0.0003680229077084512,5.84444690265494e-05,-0.019901255145668983,97.10086870193481,14.991459131240845,112.09233617782593,-3.051757735406113e-09,-4.880130188844589e-10,1.0096142292022705,0.2178126871585846,0.019620899111032486,0.13890081644058228,0.21573853492736816,1.0
0.14801604862106527,0.0,1000.0,7,140000,0.00814538262784481,0.000569360650713247,1.3272567682011219e-05,-0.017258409410715103,102.18300557136536,18.12996554374695,120.3129825592041,2.0599363992346298e-08,-3.2968819341228084e-10,1.1738831996917725,0.2124176025390625,0.014513758942484856,0.150250643491745,0.18095292150974274,1.0
0.49435975968336415,0.0,1000.0,8,160000,0.008356774225831032,0.0008802714608209267,6.053434393092824e-07,-0.017988037317991257,102.15736413002014,22.26817560195923,124.42555093765259,-1.3351439953623867e-08,-1.9660219285899672e-10,1.1314430236816406,0.21100912988185883,0.015622995793819427,0.18602296710014343,0.1864955872297287,1.0
1.057263598870723,0.0,1000.0,9,180000,0.00796440988779068,0.0014610594924491871,4.2557617672799007e-07,-0.019156761467456818,92.09098863601685,21.65218496322632,113.74318218231201,2.3651121949797016e-08,1.6801059155024944e-10,1.0651377439498901,0.21467162668704987,0.017628615722060204,0.18489369750022888,0.20154352486133575,1.0
1.5677945418164312,0.0,1000.0,10,200000,0.007943765260279179,0.0020200227860325748,2.943594869543341e-07,-0.018028680235147476,90.49650239944458,21.044694900512695,111.54120874404907,8.392333938900265e-09,-3.571621817743953e-11,1.0959620475769043,0.2189582735300064,0.016650937497615814,0.1682567149400711,0.19978636503219604,1.0
