Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/Done,Train/Epoch,Train/TotalSteps,Train/KL,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep
5.716948867089853,0.0,1000.0,0.0,16,320000,0.006181581877171993,0.02450230079495413,1.9993254017963243e-08,-0.01217599492520094,93.93953847885132,22.499699115753174,116.43924808502197,-2.2888182460434336e-09,-2.5075859791390265e-11,1.6104050874710083,0.28440728783607483,0.007711860351264477,0.0807698667049408,0.17660605907440186,1.0
5.869908343318026,0.0,1000.0,0.0,17,340000,0.00548018841072917,0.02452310902558884,1.5065510138775052e-08,-0.012544842436909676,89.52083086967468,22.229962587356567,111.75080442428589,-1.907348501362094e-09,-4.899920746925801e-11,1.6321438550949097,0.31126588582992554,0.007507798261940479,0.07220710813999176,0.19070984423160553,1.0
6.097983582159836,0.0,1000.0,0.0,18,360000,0.005883164703845978,0.025472991382050666,1.1467676359820205e-08,-0.012853500433266163,93.13896918296814,23.643680810928345,116.78266334533691,1.5258788677030566e-09,-3.7031714500423973e-11,1.6024881601333618,0.2951977252960205,0.007788248360157013,0.07722998410463333,0.1842121034860611,1.0
6.3140006779001405,0.0,1000.0,0.0,19,380000,0.006060096435248852,0.02410802169151272,8.8431704382432e-09,-0.015932034701108932,91.90764904022217,22.36205244064331,114.26970839500427,-4.959106458812812e-09,1.046573678414875e-11,1.2401249408721924,0.2905982434749603,0.01300465315580368,0.09633024036884308,0.23432981967926025,1.0
6.563563056531305,0.0,1000.0,0.0,20,400000,0.0056648897007107735,0.025774565061471265,7.564679125143131e-09,-0.014913162216544151,90.83238124847412,22.309746026992798,113.14213562011719,3.051757735406113e-09,-4.749744868248751e-12,1.3036612272262573,0.2899605333805084,0.011767929419875145,0.08471422642469406,0.22242015600204468,1.0
6.613453513223713,0.0,1000.0,0.0,21,420000,0.0052456604316830635,0.03040814675675456,6.10230019438355e-09,-0.012810382060706615,89.68178677558899,20.939289331436157,110.62108421325684,-3.051757735406113e-09,1.3934913986601849e-11,1.6023664474487305,0.31122419238090515,0.007789432071149349,0.07787389308214188,0.19422784447669983,1.0
6.4824320627795515,0.0,1000.0,0.0,22,440000,0.005025667604058981,0.025339601072631064,5.2897507710256446e-09,-0.013207352720201015,92.73711252212524,25.37157678604126,118.10869646072388,0.0,6.4115735290415365e-12,1.570090413093567,0.31861504912376404,0.008112975396215916,0.06849828362464905,0.202927827835083,1.0
6.41375266634148,0.0,1000.0,0.0,23,460000,0.005918497685343027,0.03315955693269991,4.096758209811426e-09,-0.014819946140050888,93.74169421195984,21.837018728256226,115.57872080802917,-1.1825560974898508e-08,8.731148704694495e-15,1.4367785453796387,0.29099342226982117,0.00968835037201643,0.0951564610004425,0.2025318443775177,1.0
6.641860610681829,0.0,1000.0,0.0,24,480000,0.0028971259016543627,0.032580594617612424,3.921009562187708e-09,-0.011592590250074863,98.27666425704956,20.156471967697144,118.43314933776855,6.103515470812226e-09,-2.3367464213608358e-11,0.9983227252960205,0.34374091029167175,0.020067250356078148,0.08610234409570694,0.3443184196949005,1.0
6.870799770149494,0.0,995.4200000000001,0.05,25,500000,0.00604849960654974,0.035532865208235516,3.7028166954409064e-09,-0.01645144820213318,110.04859495162964,22.064050436019897,132.1126570701599,3.051757735406113e-09,2.5494955539079323e-12,1.190913438796997,0.2880907952785492,0.014101628214120865,0.121780626475811,0.24190743267536163,1.0
6.939073349579189,0.0,980.32,0.05,26,520000,0.004935009405016899,0.0342294152659975,3.162162454884584e-09,-0.016495557501912117,126.167555809021,21.91369891166687,148.08126997947693,-4.1961669694501325e-09,-8.498318368466151e-12,1.2230743169784546,0.3081149458885193,0.013369769789278507,0.09642566740512848,0.25191840529441833,1.0
7.05699203987418,0.0,980.32,0.0,27,540000,0.005291398614645004,0.027357820667041715,2.7756743017260752e-09,-0.013485119678080082,124.87475109100342,16.20719838142395,141.08197808265686,-6.866454960174906e-09,-6.3766492086614335e-12,1.507683515548706,0.31130450963974,0.008798508904874325,0.06985927373170853,0.20647870004177094,1.0
7.105129985047844,0.0,994.74,0.0,28,560000,0.005358508788049221,0.027577302244248664,2.8745190315086986e-09,-0.013733940199017525,126.13725900650024,20.803381204605103,146.94065475463867,-2.2888182460434336e-09,-1.3242242588931696e-12,1.4752243757247925,0.3216678500175476,0.009189954027533531,0.0772886872291565,0.21804672479629517,1.0
7.184169811712648,0.0,1000.0,0.0,29,580000,0.005783991888165474,0.03018941506150232,2.791704475022414e-09,-0.015531138516962528,125.10602307319641,18.617267608642578,143.72330451011658,-3.051757735406113e-09,1.407170170317218e-12,1.2376123666763306,0.29889488220214844,0.013057511299848557,0.1150476336479187,0.24150928854942322,1.0
7.214046010357542,0.0,1000.0,0.0,30,600000,0.004593993537127972,0.029137178234589896,2.6579559368046256e-09,-0.013234603218734264,127.3595039844513,20.86362600326538,148.22314643859863,2.2888182460434336e-09,-1.4202668988799738e-12,1.5345287322998047,0.33233773708343506,0.00849335826933384,0.07361730188131332,0.21657316386699677,1.0
7.18611183831279,0.0,983.2838095238099,0.09523809523809523,31,620000,0.00472729466855526,0.028977043073695558,2.6649660451512266e-09,-0.015868645161390305,140.3453893661499,20.896695375442505,161.2420949935913,-3.051757735406113e-09,-1.6647390931046058e-12,1.0536651611328125,0.3299497961997986,0.01801459491252899,0.11438348889350891,0.31314483284950256,1.0
7.299300684216062,0.0,970.975,0.05,32,640000,0.003881580661982298,0.02917829049502019,2.6171808467062046e-09,-0.01832924596965313,134.43292570114136,19.927311897277832,154.3602511882782,3.051757735406113e-09,4.2200552947957437e-13,1.023543357849121,0.34709450602531433,0.019090501591563225,0.12014839798212051,0.33911070227622986,1.0
7.50477314085574,0.0,971.6679999999999,0.0,33,660000,0.005430667195469141,0.027803365225387608,2.652921100633149e-09,-0.018752578645944595,135.45300126075745,20.35356569290161,155.8065779209137,-7.629394005448376e-09,-1.8320861321086124e-12,0.9770515561103821,0.3085494339466095,0.020950522273778915,0.12821447849273682,0.31579646468162537,1.0
7.408171466738392,0.0,983.4657142857143,0.047619047619047616,34,680000,0.0031870112288743258,0.030523449282761024,2.5827435155171125e-09,-0.019860021770000458,137.64369106292725,21.49240517616272,159.13610863685608,-5.340575981449547e-09,-1.1306837627636512e-12,0.9001179933547974,0.3510175943374634,0.02468487247824669,0.10525792837142944,0.3899683952331543,1.0
7.387728144065698,0.0,972.2672727272728,0.09090909090909091,35,700000,0.005037578288465738,0.03026462381076851,2.5966262195621957e-09,-0.0192189309746027,145.80558061599731,22.35554265975952,168.1611340045929,6.866454960174906e-09,-2.8376235280784534e-13,1.0590866804122925,0.31281208992004395,0.017830634489655495,0.11319736391305923,0.2953602373600006,1.0
7.755427180741025,0.0,963.8399999999999,0.0,36,720000,0.004284171387553215,0.0262637398543821,2.5670037083949074e-09,-0.01579882949590683,132.61778473854065,23.54499077796936,156.16278672218323,-3.051757735406113e-09,-4.222329137801989e-13,1.3013969659805298,0.3367863595485687,0.011808915063738823,0.08385608345270157,0.2587883174419403,1.0
8.177654557570909,0.0,937.7609523809525,0.23809523809523808,37,740000,0.004407338798046112,0.028599359238650767,2.6172181996295067e-09,-0.016907230019569397,161.3891842365265,22.283272981643677,183.6724705696106,-2.2888182460434336e-09,9.786162630037384e-14,1.0670130252838135,0.32886040210723877,0.017566705122590065,0.11461696028709412,0.30820655822753906,1.0
8.264798372227947,0.0,927.8352380952383,0.09523809523809523,38,760000,0.004985264502465725,0.02661888715662774,2.530505049027603e-09,-0.016420749947428703,172.5936861038208,22.785472869873047,195.3791675567627,3.051757735406113e-09,-1.6807461997690731e-13,1.172673225402832,0.31471362709999084,0.014543727040290833,0.09885193407535553,0.2683728337287903,1.0
8.335185365638628,0.0,913.9990476190479,0.09523809523809523,39,780000,0.0051043350249528885,0.03331974627817892,2.6291604207268732e-09,-0.018495598807930946,176.79304575920105,23.012281894683838,199.80534172058105,-1.5258788677030566e-09,-1.1903466493740078e-12,1.1124627590179443,0.3175170123577118,0.016160646453499794,0.10365508496761322,0.2854181230068207,1.0
8.283424067978178,0.0,943.4104761904762,0.047619047619047616,40,800000,0.004633661359548569,0.028297558719897347,2.5823008498677536e-09,-0.017717666923999786,179.69358468055725,22.257845163345337,201.95146226882935,-4.577636492086867e-09,-2.1391314284149865e-13,1.049181580543518,0.3223653733730316,0.018168892711400986,0.1065429225564003,0.3072541356086731,1.0
8.25433754303516,0.0,974.805,0.0,41,820000,0.003792906878516078,0.033051141134350544,2.600051458211172e-09,-0.015575828030705452,171.70078039169312,21.100186586380005,192.80099177360535,-1.5258788677030566e-09,2.954038652146912e-13,1.2783482074737549,0.35508355498313904,0.012238588184118271,0.09115651994943619,0.27776747941970825,1.0
8.266747618050307,0.0,976.5428571428572,0.09523809523809523,42,840000,0.00413940753787756,0.03395129491094571,2.604087788716671e-09,-0.028666963800787926,177.1968810558319,20.49716877937317,197.6940622329712,4.1961669694501325e-09,-1.6757438942331324e-14,0.7985140085220337,0.33369871973991394,0.03136640414595604,0.12052274495363235,0.4178996682167053,1.0
8.51156177941388,0.0,952.7457142857143,0.14285714285714285,43,860000,0.00421510823071003,0.033702707660805645,2.5643001507057922e-09,-0.0170485507696867,182.01943445205688,20.646228551864624,202.6656723022461,8.01086397217432e-09,-4.274625036668764e-15,1.1259429454803467,0.34259140491485596,0.015776000916957855,0.0968611091375351,0.3042706549167633,1.0
8.64636763086023,0.0,928.3426086956524,0.13043478260869565,44,880000,0.004053229931741953,0.03331646839168611,2.6619240281237073e-09,-0.018474824726581573,201.03484749794006,15.728620290756226,216.76347827911377,-7.247924482811641e-09,1.0322764270166793e-14,0.951754093170166,0.342184841632843,0.022079046815633774,0.11705509573221207,0.3595307171344757,1.0
8.71677182308739,0.0,909.588,0.15,45,900000,0.005031337030231953,0.03107884710856304,2.5525300945800183e-09,-0.018328068777918816,184.35572290420532,22.6078143119812,206.96354985237122,-3.051757735406113e-09,-2.569322403081888e-15,1.1111061573028564,0.31687691807746887,0.01620013453066349,0.11141549050807953,0.28519049286842346,1.0
8.637774997651007,0.0,911.8463636363635,0.09090909090909091,46,920000,0.006118061952292919,0.03141058261393551,2.689624526211518e-09,-0.02689244970679283,192.85361671447754,18.08554983139038,210.93920803070068,-7.629394338515283e-10,-5.675247056156907e-13,0.7981771230697632,0.2677989602088928,0.031392890959978104,0.21170353889465332,0.3355132043361664,1.0
8.634621021140955,0.0,919.3739999999998,0.1,47,940000,0.00419564638286829,0.04046156904689825,2.5912766521348e-09,-0.015933217480778694,167.2525029182434,23.62822437286377,190.88073921203613,-3.814697002724188e-09,-7.275957180502557e-13,1.008727788925171,0.3337634205818176,0.019655397161841393,0.10649804770946503,0.33087557554244995,1.0
8.704793107475986,0.0,925.1064,0.28,48,960000,0.005332568660378456,0.03651546796036374,2.590991824559262e-09,-0.016735343262553215,192.0311815738678,22.342434883117676,214.3736264705658,-3.814697002724188e-09,-3.608874809234164e-13,1.1533042192459106,0.31035470962524414,0.015036333352327347,0.11955858767032623,0.26910048723220825,1.0
8.897364212900374,0.0,856.7086956521739,0.2608695652173913,49,980000,0.004289426375180483,0.03436592817069239,2.567732900048888e-09,-0.018249085173010826,181.32605504989624,22.747284412384033,204.07334923744202,-9.155272984173735e-09,-3.274180785436259e-14,1.0258041620254517,0.3380945026874542,0.01900644600391388,0.11567267775535583,0.32958972454071045,1.0
8.766001310676296,0.0,849.0669565217391,0.13043478260869565,50,1000000,0.004212138243019581,0.037613537333383684,2.6055175391606815e-09,-0.03487662225961685,187.3406102657318,22.201576471328735,209.54219698905945,-3.051757735406113e-09,1.7462298425828526e-13,0.9818556904792786,0.344043105840683,0.020746003836393356,0.09985869377851486,0.3504008948802948,1.0
8.576798166095605,0.0,891.2190909090913,0.18181818181818182,51,1020000,0.005729076452553272,0.03978744988110225,2.715600661820621e-09,-0.016699055209755898,176.62930059432983,22.808112382888794,199.43742394447327,0.0,-1.804437404617082e-13,1.2040294408798218,0.3000337779521942,0.013796071521937847,0.11330784112215042,0.24919138848781586,1.0
8.678471114009609,0.0,900.2171428571426,0.09523809523809523,52,1040000,0.005246574524790049,0.03607714554876279,2.528433305472408e-09,-0.018169332295656204,168.51626229286194,19.71788740158081,188.23415803909302,-7.247924482811641e-09,-5.937181085310939e-13,0.9721312522888184,0.3115265369415283,0.021163133904337883,0.14134255051612854,0.32045724987983704,1.0
8.851582305686348,0.0,900.8,0.2608695652173913,53,1060000,0.0036228972021490335,0.03959151853326779,2.6045593828887356e-09,-0.039387546479701996,186.01732063293457,18.216272115707397,204.23360109329224,0.0,1.8408172664137468e-13,1.1098723411560059,0.35336628556251526,0.01623617298901081,0.09910331666469574,0.31838458776474,1.0
9.10623747553055,0.0,887.4781818181817,0.22727272727272727,54,1080000,0.004199572838842869,0.03714320963236747,2.56449057226966e-09,-0.019004255533218384,185.86846923828125,22.667157649993896,208.5356388092041,3.433227480087453e-09,-9.895301808851564e-14,1.0747417211532593,0.337339848279953,0.017314963042736053,0.10190760344266891,0.31387990713119507,1.0
9.211090651544511,0.0,888.051,0.0,55,1100000,0.00446515204384923,0.03538124141087578,2.6767238842979797e-09,-0.016121475026011467,177.18545055389404,17.583080291748047,194.76854801177979,1.5258788677030566e-09,-6.866684768670273e-15,1.2160247564315796,0.33192363381385803,0.013525236397981644,0.09707717597484589,0.2729579508304596,1.0
9.066948713961294,0.0,936.1869565217389,0.13043478260869565,56,1120000,0.003645899472758174,0.037460284336072625,2.59105112729891e-09,-0.021602654829621315,194.84712100028992,21.69622802734375,216.54336071014404,-1.3732909920349812e-08,-1.2391865437017023e-15,0.7217622399330139,0.3537130355834961,0.038392074406147,0.12705448269844055,0.490068644285202,1.0
9.046082558624953,0.0,938.9704347826089,0.13043478260869565,57,1140000,0.004118237644433975,0.03401910744393897,2.638831152670356e-09,-0.023006603121757507,188.87557315826416,22.365363359451294,211.24094796180725,-6.866454960174906e-09,-9.549694028108502e-16,0.9469173550605774,0.34433600306510925,0.02230517752468586,0.12313108146190643,0.36363890767097473,1.0
9.112159119980896,0.0,913.5209090909088,0.13636363636363635,58,1160000,0.0034727950114756823,0.03651470035955215,2.5860240237247276e-09,-0.01609504409134388,189.2021267414093,23.05635952949524,212.2584912776947,9.155272984173735e-09,-1.5859313391215117e-15,0.7916087508201599,0.34228023886680603,0.03191601485013962,0.12708669900894165,0.4323856234550476,1.0
9.08402334932193,0.0,904.1190476190478,0.14285714285714285,59,1180000,0.0030709600541740656,0.03613254338929987,2.6546801720779194e-09,-0.025924526154994965,182.27030420303345,22.462950706481934,204.73326444625854,-7.629394005448376e-09,-4.0500935959501534e-16,0.7628573179244995,0.35777103900909424,0.03436712920665741,0.1282791793346405,0.4689881503582001,1.0
8.957578292809314,0.0,901.2427272727273,0.13636363636363635,60,1200000,0.004410998430103064,0.037214393879340335,2.6939510010586904e-09,-0.016969962045550346,188.06361937522888,23.671836614608765,211.73546981811523,7.629394005448376e-09,4.689582030605673e-16,1.229767918586731,0.33531251549720764,0.01322462409734726,0.10231621563434601,0.2726632356643677,1.0
8.916224812031958,0.0,909.5416,0.28,61,1220000,0.003613413078710437,0.03889340160853544,2.512749290451503e-09,-0.02134130150079727,198.5062849521637,22.830923080444336,221.3372197151184,-1.5258788677030566e-09,7.021298690026989e-14,0.946609616279602,0.34652483463287354,0.022319680079817772,0.13492760062217712,0.36606940627098083,1.0
9.169417790624815,0.0,872.9,0.20833333333333334,62,1240000,0.0031209359876811504,0.04103991172638289,2.5992551116414517e-09,-0.024374837055802345,192.42814373970032,17.392653703689575,209.82080364227295,0.0,1.1195879564152716e-13,0.8062224984169006,0.3646269142627716,0.03076947294175625,0.10490614175796509,0.4522658884525299,1.0
9.407475014540502,0.0,823.6449999999999,0.3333333333333333,63,1260000,0.004496912471950054,0.03882058408514709,2.654333351911561e-09,-0.016286229714751244,193.85675072669983,22.689969062805176,216.54672646522522,0.0,1.1823430519960609e-14,1.145554542541504,0.32800787687301636,0.015240462496876717,0.11767485737800598,0.28633108735084534,1.0
9.509804155975923,0.0,807.1582608695652,0.30434782608695654,64,1280000,0.004338754341006279,0.03554069394613527,2.559230012129297e-09,-0.01793704181909561,188.59409618377686,16.58626127243042,205.18037462234497,-3.051757735406113e-09,1.2732925370811336e-14,0.9845510721206665,0.33648014068603516,0.020632566884160042,0.13036096096038818,0.34175997972488403,1.0
9.494594312253659,0.0,840.9066666666668,0.14285714285714285,65,1300000,0.0038691351655870676,0.03406480504496462,2.535752731783033e-09,-0.016620762646198273,184.65407395362854,21.575609922409058,206.22969484329224,6.866454960174906e-09,4.638422722899171e-15,0.9049690961837769,0.33485010266304016,0.024420935660600662,0.1137927696108818,0.3700127899646759,1.0
9.270540988700166,0.0,887.7236363636363,0.22727272727272727,66,1320000,0.0039206258952617645,0.04169473372470991,2.592555090989933e-09,-0.017593318596482277,180.1187059879303,23.07460331916809,203.1933238506317,7.629394005448376e-09,-1.4688339046030514e-14,0.8785958886146545,0.35206013917922974,0.025909051299095154,0.11890524625778198,0.4007076919078827,1.0
8.996226233320137,0.0,903.2808333333332,0.20833333333333334,67,1340000,0.003164342138916254,0.042255049117004416,2.6363864209213977e-09,-0.11611927300691605,196.53897094726562,22.252832412719727,218.7918210029602,3.051757735406113e-09,-9.458744924188255e-15,0.7487492561340332,0.3684317171573639,0.035674430429935455,0.13345026969909668,0.49206289649009705,1.0
9.124130359646564,0.0,880.8900000000001,0.18181818181818182,68,1360000,0.004548563621938229,0.036031475592001226,2.522252679751351e-09,-0.0168266911059618,185.78726649284363,22.656920433044434,208.44420433044434,-1.5258788677030566e-09,4.3364706899147454e-13,1.1303223371505737,0.32963716983795166,0.01565399207174778,0.1051141619682312,0.29163113236427307,1.0
9.31950157725569,0.0,868.1536363636365,0.18181818181818182,69,1380000,0.003322499105706811,0.036027117969266546,2.578898877179768e-09,-0.06375277042388916,187.6549129486084,23.706883430480957,211.3618037700653,3.814697002724188e-09,8.149072237319255e-14,0.7949991226196289,0.3593304753303528,0.03164437413215637,0.11824707686901093,0.4519885182380676,1.0
9.222924445072405,0.0,852.4103703703703,0.4074074074074074,70,1400000,0.004114316776394844,0.03899481401179627,2.555270528432969e-09,-0.021643033251166344,208.6207880973816,21.145837545394897,229.7666323184967,-3.051757735406113e-09,4.1327439517444e-13,0.7812153697013855,0.33428388833999634,0.03277089446783066,0.13951244950294495,0.42790234088897705,1.0
9.202171798045956,0.0,819.3772727272728,0.18181818181818182,71,1420000,0.004419649951159954,0.03736084327220347,2.613566628651855e-09,-0.027917074039578438,186.56855988502502,24.109158754348755,210.677729845047,1.0681151962899094e-08,1.7234923611973013e-13,0.9055308699607849,0.3410401940345764,0.02439064532518387,0.12366773933172226,0.3766190707683563,1.0
9.1515911344371,0.0,833.4776,0.28,72,1440000,0.004141007084399462,0.0412658209835363,2.708534414587133e-09,-0.024142859503626823,203.26269602775574,20.654101133346558,223.91681337356567,6.103515470812226e-09,9.16770660579734e-14,0.7608348727226257,0.3340405225753784,0.034550078213214874,0.1543247103691101,0.439044713973999,1.0
9.378850545568199,0.0,830.146923076923,0.34615384615384615,73,1460000,0.0033609713427722454,0.04565001367739621,2.5686435601312625e-09,-0.01783873327076435,203.28684878349304,20.567147493362427,223.85401010513306,-1.5258788677030566e-09,3.041350266248799e-13,0.9157905578613281,0.35466843843460083,0.023847203701734543,0.13295406103134155,0.3872811496257782,1.0
9.30958677013744,0.0,815.4365217391305,0.21739130434782608,74,1480000,0.0035156637895852327,0.03574979439330329,2.5956164679026976e-09,-0.019306987524032593,187.26970076560974,22.13064479827881,209.40036368370056,0.0,-4.554749589644191e-13,1.057650089263916,0.35655733942985535,0.017879106104373932,0.08805351704359055,0.33712220191955566,1.0
9.10969589677082,0.0,836.863076923077,0.34615384615384615,75,1500000,0.0035590582992881536,0.03784308806536304,2.5680837890765585e-09,-0.021658245474100113,202.57053303718567,20.38095188140869,222.95149421691895,-1.5258788677030566e-09,1.0477378784446573e-13,0.7702565789222717,0.3574303090572357,0.033710017800331116,0.11720540374517441,0.4640405774116516,1.0
9.287334277896703,0.0,800.9323076923077,0.34615384615384615,76,1520000,0.0033924938179552555,0.04434863095569193,2.574019282645247e-09,-0.02050129882991314,203.82458424568176,22.800917148590088,226.62550902366638,6.103515470812226e-09,1.388252685551039e-12,0.8078406453132629,0.35679981112480164,0.030646327883005142,0.12286778539419174,0.4416710138320923,1.0
9.283206165798672,0.0,774.8166666666666,0.2916666666666667,77,1540000,0.003504861844703555,0.03889540593216943,2.5859701051424606e-09,-0.01766679435968399,195.3116352558136,22.90330195426941,218.21494269371033,-2.2888182460434336e-09,4.052708418422063e-13,0.8780335783958435,0.3557153642177582,0.0259422454982996,0.12435198575258255,0.40512728691101074,1.0
9.113880920033855,0.0,839.4619047619044,0.14285714285714285,78,1560000,0.0037990217097103596,0.03980375389882903,2.625732453863922e-09,-0.02322402410209179,180.86704993247986,24.392977714538574,205.2600450515747,1.525878801089675e-08,-7.298694865176016e-15,0.7741100788116455,0.3385583758354187,0.03337523713707924,0.15003524720668793,0.43735170364379883,1.0
9.050760562384655,0.0,898.8790909090911,0.13636363636363635,79,1580000,0.003604366211220622,0.03986301772818444,2.5637306869797946e-09,-0.02176257222890854,182.3748779296875,15.293042182922363,197.66793274879456,-1.1444091896350983e-08,-8.785718463508174e-14,0.7225518822669983,0.3482212424278259,0.03830820694565773,0.16779875755310059,0.48193255066871643,1.0
9.014977397937665,0.0,910.4739130434783,0.2608695652173913,80,1600000,0.0031128679402172565,0.04804933713927011,2.5903211272328522e-09,-0.017721937969326973,187.29984545707703,22.0318922996521,209.33175206184387,3.051757735406113e-09,8.731148704694495e-15,0.8815784454345703,0.37089499831199646,0.025734037160873413,0.09604769945144653,0.42071694135665894,1.0
8.890805566021758,0.0,892.1876190476191,0.14285714285714285,81,1620000,0.0037567324470728636,0.038139074879467105,2.6027171428693195e-09,-0.018162338063120842,175.91581225395203,22.089691638946533,198.00552225112915,3.051757735406113e-09,2.8558132556888785e-14,1.0073908567428589,0.3544006049633026,0.01970760151743889,0.09822152554988861,0.35180050134658813,1.0
