Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/Done,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
0.1683850987305449,0.0,1000.0,0.0,1,20000,59,0.02381703443825245,0.00029939999999999996,0.0036891872113925207,0.0025628340844911046,-0.01761186078712318,21.943297624588013,88.75699830055237,110.70029854774475,4.386901952813105e-09,-3.69548808221154e-10
0.19478523413513754,0.0,1000.0,0.0,2,40000,30,0.02067740634083748,0.00029879999999999994,0.002152492738682459,0.0007506234336895342,-0.0194837691866881,21.94513702392578,41.759504556655884,63.70464372634888,1.7166137400437265e-09,1.7285346765039122e-10
0.3220994833120933,0.0,1000.0,0.0,3,60000,14,0.021826131269335747,0.00029819999999999993,0.0019793203565745183,0.0005345366951347562,-0.01411309164042518,21.798380613327026,18.6938898563385,40.49227333068848,2.2888183792701966e-08,-1.5497207683790037e-10
0.45387132857995593,0.0,1000.0,0.0,4,80000,24,0.020354818552732468,0.0002975999999999999,0.002064121711589245,0.00037961977551848936,-0.02305816042692479,22.014232397079468,32.4477059841156,54.4619414806366,-1.0585784693262212e-08,-1.1622905415897833e-10
0.5307316670392703,0.0,1000.0,0.0,5,100000,19,0.021673018112778664,0.0002969999999999999,0.0014215091051096424,0.0002305658670424258,-0.021986801725689637,22.186996936798096,25.151111364364624,47.33811092376709,1.0490417423625331e-09,6.258487478261188e-11
0.5090485449339014,0.0,1000.0,0.0,6,120000,1,0.020082324743270874,0.0002963999999999999,0.001792475474052155,0.00014211711158177044,-0.0029441659880308107,21.940773487091064,1.3796634674072266,23.320438861846924,1.1634826435624745e-08,-1.4901161901614834e-11
0.39174577175753894,0.0,1000.0,0.0,7,140000,14,0.020784838125109673,0.00029579999999999987,0.0016805871627392356,7.653862222966599e-05,-0.016996795321452984,21.897788286209106,18.835712671279907,40.7335045337677,5.340575981449547e-09,-6.780028621866663e-11
0.2416382315277672,0.0,1000.0,0.0,8,160000,17,0.0203092023730278,0.0002951999999999999,0.0009584870918079727,6.614768010004782e-06,-0.022016309414376073,21.865227460861206,35.72773051261902,57.592960357666016,8.583068478174027e-09,7.450580408706331e-13
0.29562543222158516,0.0,1000.0,0.0,9,180000,6,0.02147451788187027,0.0002945999999999999,0.0007992322128237582,9.77735036301479e-09,-0.010324635904696913,22.023872137069702,11.294486999511719,33.31836152076721,7.772445798082117e-09,-9.648502136139214e-11
0.48561882607128914,0.0,1000.0,0.0,10,200000,16,0.021549394354224205,0.0002939999999999999,0.0010833012384071294,6.6493967024033e-09,-0.021963779285093382,22.049116134643555,22.413581132888794,44.46269965171814,-4.291534350109316e-10,-7.627531939391474e-11
0.5046006034996567,0.0,1000.0,0.0,11,220000,11,0.02164582535624504,0.00029339999999999987,0.0008635404545349491,5.023244892493354e-09,-0.016999490406946312,22.008052349090576,14.598939657211304,36.60699415206909,1.239776614703203e-09,-6.633345261963797e-11
0.5039033295038984,0.0,1000.0,0.0,12,240000,12,0.020566435530781746,0.0002927999999999999,0.0008444106859196904,3.5668391599071536e-09,-0.017542337157433262,22.25126051902771,16.009998321533203,38.26126170158386,-3.0994415922691587e-09,2.976739688076435e-11
0.5848017503126166,0.0,1000.0,0.0,13,260000,9,0.022436920553445816,0.0002921999999999999,0.0013690640472793435,2.639928558208607e-09,-0.016569858939110185,21.851702213287354,11.88240647315979,33.734110832214355,4.386901952813105e-09,-3.4575349527887766e-11
0.6886940726307215,0.0,1000.0,0.0,14,280000,12,0.02198142744600773,0.0002915999999999999,0.0012295534470235369,1.884132229509536e-09,-0.018941319551126965,22.121033191680908,15.51435375213623,37.63539218902588,4.386901952813105e-09,-4.790490573669537e-11
0.7632295388329584,0.0,1000.0,0.0,15,300000,9,0.020014794543385506,0.00029099999999999986,0.001501044007915809,1.3702943126620668e-09,-0.01776228699974324,22.232814073562622,11.55386734008789,33.786683320999146,6.771087690538025e-09,-2.4796462626264226e-12
0.747412169129022,0.0,1000.0,0.0,16,320000,9,0.020062146708369255,0.00029039999999999985,0.001110402379592601,1.0389960882145387e-09,-0.01670109894805061,22.0470974445343,11.9949631690979,34.042062520980835,-7.438659466174613e-09,-1.022126567412629e-11
0.7661563941613603,0.0,1000.0,0.0,17,340000,12,0.021015716716647148,0.00028979999999999983,0.0008849725387108992,7.878600838673607e-10,-0.018602331933025885,22.303751468658447,16.055482387542725,38.35923671722412,4.959106458812812e-09,4.307366963107739e-12
0.7319023921991162,0.0,1000.0,0.0,18,360000,10,0.02522379159927368,0.0002891999999999998,0.001009749119525579,6.143174983440398e-10,-0.01796039123216067,21.891053199768066,13.330679178237915,35.22173500061035,3.6239624634504253e-09,5.7218132142045075e-12
0.670788852626804,0.0,1000.0,0.0,19,380000,9,0.021306833252310753,0.0002885999999999998,0.0009173836208323534,5.098294985312309e-10,-0.01821195800981445,21.934221982955933,11.958471775054932,33.892696142196655,-1.9550323582251394e-09,-7.49132613581116e-12
0.7023217386539281,0.0,1000.0,0.0,20,400000,6,0.02003847435116768,0.00028799999999999984,0.0009397604428412724,4.5592971514502965e-10,-0.012555418329643674,22.340410232543945,7.989497184753418,30.329910278320312,-6.9141385949933465e-09,1.7043203653921424e-11
