Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/KL,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv,Misc/Alpha,Misc/FinalStepNorm,Misc/xHx,Misc/gradient_norm,Misc/H_inv_g,Misc/AcceptanceStep
0.9945705631479906,0.0,1000.0,17,340000,0.0070892879739403725,9.190459467083584e-05,2.745674736176732e-08,-0.0071249897591769695,98.53051018714905,19.44131302833557,117.97183632850647,8.01086397217432e-09,3.7462449808955967e-11,2.7031705379486084,0.24763108789920807,0.00273704226128757,0.09801090508699417,0.09160765260457993,1.0
0.9408004891934972,0.0,1000.0,18,360000,0.0054130894131958485,0.00011793907858660463,2.0193644519607803e-08,-0.00512427045032382,101.88797211647034,19.298254251480103,121.1862416267395,-7.629394005448376e-09,8.929054544359882e-12,2.8404641151428223,0.3028475046157837,0.002478846348822117,0.02858821488916874,0.10661902278661728,1.0
0.8643461120393857,0.0,1000.0,19,380000,0.006255340296775103,0.00013002857909657234,1.488340414819071e-08,-0.007770344149321318,100.70775771141052,22.986509561538696,123.69430589675903,-1.4972686201986107e-08,-5.494803223538014e-11,2.1951236724853516,0.22576352953910828,0.004150600638240576,0.10844922065734863,0.10284774005413055,1.0
0.8105098615124244,0.0,1000.0,20,400000,0.006922821048647165,0.00014663406191349243,1.1647686178053494e-08,-0.00792767759412527,97.82869601249695,22.67456603050232,120.50327491760254,-1.2207030941624453e-08,3.4819820637910226e-11,2.151235818862915,0.2153327912092209,0.004321683663874865,0.10940972715616226,0.10009724646806717,1.0
0.7906171986940053,0.0,1000.0,21,420000,0.006861044093966484,0.00016397916783050746,9.151187469232518e-09,-0.005336716305464506,100.75603723526001,20.814414501190186,121.57046723365784,3.051757735406113e-09,2.342276199385207e-11,3.0572457313537598,0.21320900321006775,0.002139770658686757,0.08030679076910019,0.06973891705274582,1.0
0.7766624759557813,0.0,1000.0,22,440000,0.007939460687339306,0.00017832857296189625,6.796905634216235e-09,-0.006021988112479448,103.79041600227356,21.697225093841553,125.48765397071838,-3.814697002724188e-09,-3.600725967389806e-11,3.852865695953369,0.27859118580818176,0.0013472835998982191,0.029715951532125473,0.0723075196146965,1.0
0.7659016004659246,0.0,1000.0,23,460000,0.005954794120043516,0.00019366619390158196,5.4938991902142296e-09,-0.005698299966752529,104.15109848976135,18.492409229278564,122.64352893829346,3.814697002724188e-09,-2.2491439266580926e-11,3.3692574501037598,0.2697065472602844,0.00176181027200073,0.03462864086031914,0.08004926145076752,1.0
0.7573466946869196,0.0,1000.0,24,480000,0.005975423380732536,0.0002008216252686177,4.4362698874649075e-09,-0.006095299497246742,101.67548274993896,21.10709261894226,122.78258991241455,-3.051757735406113e-09,-1.5657860208059815e-12,3.7153165340423584,0.2886751592159271,0.0014488897286355495,0.032571014016866684,0.07769867032766342,1.0
0.750118590016522,0.0,1000.0,25,500000,0.006428010296076536,0.00021451558900335626,3.629513172246067e-09,-0.006010036449879408,102.07969856262207,20.823100328445435,122.90281510353088,-7.057189943537878e-09,-3.177556134881243e-11,3.548687219619751,0.29956722259521484,0.001588151091709733,0.03684077039361,0.08441634476184845,1.0
0.7479530589459431,0.0,1000.0,26,520000,0.006375229451805353,0.00023298322043869538,3.5467972196166384e-09,-0.0053647481836378574,104.92695832252502,23.128840446472168,128.05581164360046,-1.8119811429073707e-08,-1.3477983486220868e-11,3.7944676876068115,0.2978925406932831,0.001389073207974434,0.03885870426893234,0.07850706577301025,1.0
0.7495680648843148,0.0,1000.0,27,540000,0.004498448222875595,0.00024471938743361325,2.820915104832656e-09,-0.00614020274952054,101.93050146102905,19.96076226234436,121.89129614830017,1.3732909920349812e-08,-1.4840042389385744e-11,2.890951156616211,0.3109884560108185,0.0023930217139422894,0.029356053099036217,0.10757305473089218,1.0
0.7498508643227568,0.0,1000.0,28,560000,0.00638261903077364,0.0002534703962645007,2.5659544222592214e-09,-0.0069920071400702,105.33509230613708,22.857998847961426,128.1931037902832,-7.247924482811641e-09,5.046604193564841e-12,2.3935675621032715,0.21083343029022217,0.003490899223834276,0.08833833038806915,0.08808334171772003,1.0
0.7494784754507592,0.0,1000.0,29,580000,0.006199084222316742,0.00026209402917832386,2.429060059605384e-09,-0.005874351132661104,99.80240750312805,17.308229684829712,117.11065030097961,2.2888182460434336e-09,-4.8370565365607465e-12,3.4932467937469482,0.2919344902038574,0.001638961723074317,0.02987789921462536,0.08357110619544983,1.0
0.7460448607931156,0.0,1000.0,30,600000,0.005285507068037987,0.0002657101801867229,2.3530814329596877e-09,-0.006188930943608284,104.25818920135498,22.588303327560425,126.84650325775146,7.629394338515283e-10,5.416222591952957e-12,3.715463638305664,0.305044561624527,0.00144877505954355,0.030013306066393852,0.08210134506225586,1.0
0.7460746727963967,0.0,1000.0,31,620000,0.007570072542876005,0.00028612083033584414,2.1328628914681698e-09,-0.00662902370095253,98.21116733551025,19.8810818195343,118.09226036071777,1.4877318932349226e-08,7.054768227932051e-12,2.5695149898529053,0.2359781265258789,0.003029187908396125,0.04837345704436302,0.09183762222528458,1.0
0.7485887502761366,0.0,1000.0,32,640000,0.00641903979703784,0.0002851231143792059,2.0741201015718213e-09,-0.00678940350189805,107.7029914855957,22.59447169303894,130.29747796058655,-8.201598511448083e-09,9.02218702308541e-14,2.8296170234680176,0.2851502299308777,0.0024978877045214176,0.03584307059645653,0.10077343136072159,1.0
0.7495378158813185,0.0,1000.0,33,660000,0.005992448423057795,0.0002868903289952428,2.1015994596743278e-09,-0.0060927048325538635,99.5393705368042,21.393182277679443,120.93256497383118,-3.6239622414058204e-09,-4.145840355046504e-12,3.110306739807129,0.27941006422042847,0.0020673852413892746,0.03462103009223938,0.08983360975980759,1.0
0.7473844260154949,0.0,1000.0,34,680000,0.0063194818794727325,0.00029529789164232294,2.0569319727322823e-09,-0.008382398635149002,113.99294352531433,20.3341224193573,134.32707810401917,6.484984993448961e-09,-3.1177478133914693e-12,2.405794143676758,0.27497726678848267,0.003455507103353739,0.05139927938580513,0.11429791897535324,1.0
0.7478769710106398,0.0,1000.0,35,700000,0.005864269565790892,0.0002866027807219215,1.9688579724101363e-09,-0.007379472255706787,99.54785656929016,21.953633785247803,121.50150656700134,-1.0681151962899094e-08,2.079832400053716e-12,3.160024881362915,0.29425278306007385,0.002002842491492629,0.049349743872880936,0.09311722964048386,1.0
